MMSI,NAVSTATUS,ROT,SOG,LAT,LON,COG,TRUE_HEADING,DATETIME,IMO,VESSELNAME,VESSELTYPEINT,SHIPLENGTH,SHIPWIDTH,BOW,STERN,PORT,STARBOARD,DRAUGHT,DESTINATION,CALLSIGN,POSACCURACY,ETA,POSFIXTYPE
7251861,15,731.3864841,0,-33.03794833,-71.627405,0,511,1330603739,1,CRS VALPARAISO,0,1,1,0,1,0,1,0,NONE,CBV20,0,-1,-1
7251861,15,731.3864841,0,-33.03794833,-71.627405,0,511,1330603748,1,CRS VALPARAISO,0,1,1,0,1,0,1,0,NONE,CBV20,0,-1,-1
7251861,15,731.3864841,0,-33.03794833,-71.627405,0,511,1330603758,1,CRS VALPARAISO,0,1,1,0,1,0,1,0,NONE,CBV20,0,-1,-1
7251861,15,731.3864841,0,-33.03794833,-71.627405,0,511,1330603769,1,CRS VALPARAISO,0,1,1,0,1,0,1,0,NONE,CBV20,0,-1,-1
7251861,15,731.3864841,0,-33.03794833,-71.627405,0,511,1330603801,1,CRS VALPARAISO,0,1,1,0,1,0,1,0,NONE,CBV20,0,-1,-1
7251861,15,731.3864841,0,-33.03794833,-71.627405,0,511,1330603779,1,CRS VALPARAISO,0,1,1,0,1,0,1,0,NONE,CBV20,0,-1,-1
7251861,15,731.3864841,0,-33.03794833,-71.627405,0,511,1330603818,1,CRS VALPARAISO,0,1,1,0,1,0,1,0,NONE,CBV20,0,-1,-1
7251861,15,731.3864841,0,-33.03794833,-71.627405,0,511,1330603847,1,CRS VALPARAISO,0,1,1,0,1,0,1,0,NONE,CBV20,0,-1,-1
7251861,15,731.3864841,0,-33.03794833,-71.627405,0,511,1330603857,1,CRS VALPARAISO,0,1,1,0,1,0,1,0,NONE,CBV20,0,-1,-1
7251861,15,731.3864841,0,-33.03794833,-71.627405,0,511,1330603867,1,CRS VALPARAISO,0,1,1,0,1,0,1,0,NONE,CBV20,0,-1,-1
7251861,15,731.3864841,0,-33.03794833,-71.627405,0,511,1330603876,1,CRS VALPARAISO,0,1,1,0,1,0,1,0,NONE,CBV20,0,-1,-1
7251861,15,731.3864841,0,-33.03794833,-71.627405,0,511,1330603909,1,CRS VALPARAISO,0,1,1,0,1,0,1,0,NONE,CBV20,0,-1,-1
7251861,15,731.3864841,0,-33.03794833,-71.627405,0,511,1330603917,1,CRS VALPARAISO,0,1,1,0,1,0,1,0,NONE,CBV20,0,-1,-1
7251861,15,731.3864841,0,-33.03794833,-71.627405,0,511,1330603927,1,CRS VALPARAISO,0,1,1,0,1,0,1,0,NONE,CBV20,0,-1,-1
7251861,15,731.3864841,0,-33.03794833,-71.627405,0,511,1330603937,1,CRS VALPARAISO,0,1,1,0,1,0,1,0,NONE,CBV20,0,-1,-1
7251861,15,731.3864841,0,-33.03794833,-71.627405,0,511,1330603978,1,CRS VALPARAISO,0,1,1,0,1,0,1,0,NONE,CBV20,0,-1,-1
7251861,15,731.3864841,0,-33.03794833,-71.627405,0,511,1330604016,1,CRS VALPARAISO,0,1,1,0,1,0,1,0,NONE,CBV20,0,-1,-1
7251861,15,731.3864841,0,-33.03794833,-71.627405,0,511,1330604029,1,CRS VALPARAISO,0,1,1,0,1,0,1,0,NONE,CBV20,0,-1,-1
7251861,15,731.3864841,0,-33.03794833,-71.627405,0,511,1330604037,1,CRS VALPARAISO,0,1,1,0,1,0,1,0,NONE,CBV20,0,-1,-1
7251861,15,731.3864841,0,-33.03794833,-71.627405,0,511,1330604046,1,CRS VALPARAISO,0,1,1,0,1,0,1,0,NONE,CBV20,0,-1,-1
7251861,15,731.3864841,0,-33.03794833,-71.627405,0,511,1330604057,1,CRS VALPARAISO,0,1,1,0,1,0,1,0,NONE,CBV20,0,-1,-1
7251861,15,731.3864841,0,-33.03794833,-71.627405,0,511,1330604066,1,CRS VALPARAISO,0,1,1,0,1,0,1,0,NONE,CBV20,0,-1,-1
7251861,15,731.3864841,0,-33.03794833,-71.627405,0,511,1330604099,1,CRS VALPARAISO,0,1,1,0,1,0,1,0,NONE,CBV20,0,-1,-1
7251861,15,731.3864841,0,-33.03794833,-71.627405,0,511,1330604107,1,CRS VALPARAISO,0,1,1,0,1,0,1,0,NONE,CBV20,0,-1,-1
7251861,15,731.3864841,0,-33.03794833,-71.627405,0,511,1330604116,1,CRS VALPARAISO,0,1,1,0,1,0,1,0,NONE,CBV20,0,-1,-1
7251861,15,731.3864841,0,-33.03794833,-71.627405,0,511,1330604159,1,CRS VALPARAISO,0,1,1,0,1,0,1,0,NONE,CBV20,0,-1,-1
7251861,15,731.3864841,0,-33.03794833,-71.627405,0,511,1330604176,1,CRS VALPARAISO,0,1,1,0,1,0,1,0,NONE,CBV20,0,-1,-1
7251861,15,731.3864841,0,-33.03794833,-71.627405,0,511,1330604196,1,CRS VALPARAISO,0,1,1,0,1,0,1,0,NONE,CBV20,0,-1,-1
7251861,15,731.3864841,0,-33.03794833,-71.627405,0,511,1330604236,1,CRS VALPARAISO,0,1,1,0,1,0,1,0,NONE,CBV20,0,-1,-1
725003570,0,731.3864841,0.1,-33.02866667,-71.62733333,357,511,1330607418,9345661,BANDURRIA II        ,52,26,9,9,17,5,4,35,VALPARAISO          ,CB8782 ,0,-1,-1
725003570,0,731.3864841,0.1,-33.02866667,-71.62733333,86,511,1330607679,9345661,BANDURRIA II        ,52,26,9,9,17,5,4,35,VALPARAISO          ,CB8782 ,0,-1,-1
725003570,0,731.3864841,0,-33.02866667,-71.62733333,347,511,1330607869,9345661,BANDURRIA II        ,52,26,9,9,17,5,4,35,VALPARAISO          ,CB8782 ,0,-1,-1
725003570,0,731.3864841,0,-33.02866667,-71.62733333,347,511,1330607900,9345661,BANDURRIA II        ,52,26,9,9,17,5,4,35,VALPARAISO          ,CB8782 ,0,-1,-1
725003570,0,731.3864841,0.3,-33.02883333,-71.627,292,511,1330606999,9345661,BANDURRIA II        ,52,26,9,9,17,5,4,35,VALPARAISO          ,CB8782 ,0,-1,-1
725003570,0,731.3864841,1.7,-33.02916667,-71.6265,336,511,1330606849,9345661,BANDURRIA II        ,52,26,9,9,17,5,4,35,VALPARAISO          ,CB8782 ,0,-1,-1
725003570,0,731.3864841,1.4,-33.02966667,-71.6265,343,511,1330606759,9345661,BANDURRIA II        ,52,26,9,9,17,5,4,35,VALPARAISO          ,CB8782 ,0,-1,-1
725003570,0,731.3864841,0.5,-33.0295,-71.6265,3,511,1330606797,9345661,BANDURRIA II        ,52,26,9,9,17,5,4,35,VALPARAISO          ,CB8782 ,0,-1,-1
725003570,0,731.3864841,0,-33.03666667,-71.6265,259,511,1330609780,9345661,BANDURRIA II        ,52,26,9,9,17,5,4,35,VALPARAISO          ,CB8782 ,0,-1,-1
725003570,0,731.3864841,0,-33.03666667,-71.6265,255,511,1330609840,9345661,BANDURRIA II        ,52,26,9,9,17,5,4,35,VALPARAISO          ,CB8782 ,0,-1,-1
725003570,0,731.3864841,1.1,-33.03033333,-71.62616667,332,511,1330606677,9345661,BANDURRIA II        ,52,26,9,9,17,5,4,35,VALPARAISO          ,CB8782 ,0,-1,-1
725003570,0,731.3864841,1.5,-33.032,-71.62483333,303,511,1330606326,9345661,BANDURRIA II        ,52,26,9,9,17,5,4,35,VALPARAISO          ,CB8782 ,0,-1,-1
725003570,0,731.3864841,5.6,-33.03466667,-71.6245,82,511,1330604696,9345661,BANDURRIA II        ,52,26,9,9,17,5,4,35,VALPARAISO          ,CB8782 ,0,-1,-1
725003570,0,731.3864841,2,-33.03266667,-71.62383333,313,511,1330606198,9345661,BANDURRIA II        ,52,26,9,9,17,5,4,35,VALPARAISO          ,CB8782 ,0,-1,-1
725003570,0,731.3864841,5.9,-33.0345,-71.62266667,81,511,1330604755,9345661,BANDURRIA II        ,52,26,9,9,17,5,4,35,VALPARAISO          ,CB8782 ,0,-1,-1
725003570,0,731.3864841,5.6,-33.03383333,-71.62016667,66,511,1330604835,9345661,BANDURRIA II        ,52,26,9,9,17,5,4,35,VALPARAISO          ,CB8782 ,0,-1,-1
725003570,0,731.3864841,0.2,-33.03283333,-71.6185,80,511,1330604987,9345661,BANDURRIA II        ,52,26,9,9,17,5,4,35,VALPARAISO          ,CB8782 ,0,-1,-1
725003570,0,731.3864841,0.2,-33.03283333,-71.6185,78,511,1330605027,9345661,BANDURRIA II        ,52,26,9,9,17,5,4,35,VALPARAISO          ,CB8782 ,0,-1,-1
725003570,0,731.3864841,3.5,-33.0335,-71.61816667,147,511,1330605159,9345661,BANDURRIA II        ,52,26,9,9,17,5,4,35,VALPARAISO          ,CB8782 ,0,-1,-1
725003570,0,731.3864841,3.4,-33.03383333,-71.6175,110,511,1330605197,9345661,BANDURRIA II        ,52,26,9,9,17,5,4,35,VALPARAISO          ,CB8782 ,0,-1,-1
370458000,5,731.3864841,0,-33.03243167,-71.626515,225.6,511,1330608784,9458999,BROOKLYN BRIDGE     ,70,267,36,195,72,26,10,102,LIRQUEN             ,3FFI8  ,0,-1,-1
370458000,5,0,0.1,-33.03221833,-71.62649333,171.4,201,1330603740,9458999,BROOKLYN BRIDGE     ,70,267,36,195,72,26,10,102,LIRQUEN             ,3FFI8  ,0,-1,-1
370458000,5,0,0.1,-33.03227167,-71.62645833,171.4,250,1330604280,9458999,BROOKLYN BRIDGE     ,70,267,36,195,72,26,10,102,LIRQUEN             ,3FFI8  ,0,-1,-1
370458000,5,731.3864841,0.1,-33.03220167,-71.62641833,272.1,511,1330610222,9458999,BROOKLYN BRIDGE     ,70,267,36,195,72,26,10,102,LIRQUEN             ,3FFI8  ,0,-1,-1
370458000,5,0,0.1,-33.03216,-71.62626167,220.8,511,1330605902,9458999,BROOKLYN BRIDGE     ,70,267,36,195,72,26,10,102,LIRQUEN             ,3FFI8  ,0,-1,-1
370458000,5,731.3864841,0,-33.03243167,-71.626515,225.6,511,1330608784,9458999,BROOKLYN BRIDGE     ,70,267,36,195,72,26,10,102,LIRQUEN             ,3FFI8  ,0,-1,-1
370458000,5,0,0.1,-33.03221833,-71.62649333,171.4,201,1330603740,9458999,BROOKLYN BRIDGE     ,70,267,36,195,72,26,10,102,LIRQUEN             ,3FFI8  ,0,-1,-1
370458000,5,0,0.1,-33.03227167,-71.62645833,171.4,250,1330604280,9458999,BROOKLYN BRIDGE     ,70,267,36,195,72,26,10,102,LIRQUEN             ,3FFI8  ,0,-1,-1
370458000,5,731.3864841,0.1,-33.03220167,-71.62641833,272.1,511,1330610222,9458999,BROOKLYN BRIDGE     ,70,267,36,195,72,26,10,102,LIRQUEN             ,3FFI8  ,0,-1,-1
370458000,5,0,0.1,-33.03216,-71.62626167,220.8,511,1330605902,9458999,BROOKLYN BRIDGE     ,70,267,36,195,72,26,10,102,LIRQUEN             ,3FFI8  ,0,-1,-1
309785000,5,0,0,-33.038,-71.62266667,306,296,1330603927,9143740,DISCOVERY BAY       ,79,143,22,115,28,12,10,65,VALPARAISO    ,C6OP3  ,0,-1,-1
309785000,5,0,0,-33.038,-71.62266667,159,296,1330605369,9143740,DISCOVERY BAY       ,79,143,22,115,28,12,10,65,VALPARAISO    ,C6OP3  ,0,-1,-1
309785000,5,0,0,-33.038,-71.62266667,217,296,1330606091,9143740,DISCOVERY BAY       ,79,143,22,115,28,12,10,65,VALPARAISO    ,C6OP3  ,0,-1,-1
309785000,5,0,0,-33.038,-71.62266667,197,296,1330606269,9143740,DISCOVERY BAY       ,79,143,22,115,28,12,10,65,VALPARAISO    ,C6OP3  ,0,-1,-1
309785000,5,0,0,-33.038,-71.62266667,163,295,1330606809,9143740,DISCOVERY BAY       ,79,143,22,115,28,12,10,65,VALPARAISO    ,C6OP3  ,0,-1,-1
309785000,5,0,0,-33.038,-71.62266667,306,296,1330603927,9143740,DISCOVERY BAY       ,79,143,22,115,28,12,10,65,VALPARAISO    ,C6OP3  ,0,-1,-1
309785000,5,0,0,-33.038,-71.62266667,159,296,1330605369,9143740,DISCOVERY BAY       ,79,143,22,115,28,12,10,65,VALPARAISO    ,C6OP3  ,0,-1,-1
309785000,5,0,0,-33.038,-71.62266667,217,296,1330606091,9143740,DISCOVERY BAY       ,79,143,22,115,28,12,10,65,VALPARAISO    ,C6OP3  ,0,-1,-1
309785000,5,0,0,-33.038,-71.62266667,197,296,1330606269,9143740,DISCOVERY BAY       ,79,143,22,115,28,12,10,65,VALPARAISO    ,C6OP3  ,0,-1,-1
309785000,5,0,0,-33.038,-71.62266667,163,295,1330606809,9143740,DISCOVERY BAY       ,79,143,22,115,28,12,10,65,VALPARAISO    ,C6OP3  ,0,-1,-1
309785000,5,0,0,-33.038,-71.62266667,306,296,1330603927,9143740,DISCOVERY BAY       ,79,143,22,115,28,12,10,65,VALPARAISO    ,C6OP3  ,0,-1,-1
309785000,5,0,0,-33.038,-71.62266667,159,296,1330605369,9143740,DISCOVERY BAY       ,79,143,22,115,28,12,10,65,VALPARAISO    ,C6OP3  ,0,-1,-1
309785000,5,0,0,-33.038,-71.62266667,217,296,1330606091,9143740,DISCOVERY BAY       ,79,143,22,115,28,12,10,65,VALPARAISO    ,C6OP3  ,0,-1,-1
309785000,5,0,0,-33.038,-71.62266667,197,296,1330606269,9143740,DISCOVERY BAY       ,79,143,22,115,28,12,10,65,VALPARAISO    ,C6OP3  ,0,-1,-1
309785000,5,0,0,-33.038,-71.62266667,163,295,1330606809,9143740,DISCOVERY BAY       ,79,143,22,115,28,12,10,65,VALPARAISO    ,C6OP3  ,0,-1,-1
911037081,0,0,0.1,-33.02067667,-71.61775667,292.8,332,1330606067,9233331,HIRENE              ,70,226,36,162,64,18,18,0,null,A7BB2  ,0,-1,-1
911037081,0,0,0.1,-33.02069167,-71.61775667,292.8,330,1330605904,9233331,HIRENE              ,70,226,36,162,64,18,18,0,null,A7BB2  ,0,-1,-1
911037081,0,0,0.1,-33.02068333,-71.617755,292.8,332,1330606083,9233331,HIRENE              ,70,226,36,162,64,18,18,0,null,A7BB2  ,0,-1,-1
911037081,0,0,0.2,-33.02064667,-71.61775167,289.8,328,1330605784,9233331,HIRENE              ,70,226,36,162,64,18,18,0,null,A7BB2  ,0,-1,-1
911037081,0,0,0.1,-33.02068833,-71.61775167,292.8,331,1330605964,9233331,HIRENE              ,70,226,36,162,64,18,18,0,null,A7BB2  ,0,-1,-1
911037081,0,0,0.1,-33.0207,-71.61775,292.8,332,1330606007,9233331,HIRENE              ,70,226,36,162,64,18,18,0,null,A7BB2  ,0,-1,-1
911037081,0,0,0.1,-33.02068333,-71.61774667,292.8,331,1330605945,9233331,HIRENE              ,70,226,36,162,64,18,18,0,null,A7BB2  ,0,-1,-1
911037081,0,0,0.1,-33.02067,-71.61774167,339.2,332,1330606127,9233331,HIRENE              ,70,226,36,162,64,18,18,0,null,A7BB2  ,0,-1,-1
911037081,0,0,0.1,-33.02069167,-71.617735,292.8,330,1330605887,9233331,HIRENE              ,70,226,36,162,64,18,18,0,null,A7BB2  ,0,-1,-1
911037081,0,0,0.2,-33.02064667,-71.617735,275,328,1330605745,9233331,HIRENE              ,70,226,36,162,64,18,18,0,null,A7BB2  ,0,-1,-1
911037081,0,0,0.1,-33.02062333,-71.617735,339.2,333,1330606207,9233331,HIRENE              ,70,226,36,162,64,18,18,0,null,A7BB2  ,0,-1,-1
911037081,0,0,0.1,-33.02064833,-71.61773167,243.4,328,1330605702,9233331,HIRENE              ,70,226,36,162,64,18,18,0,null,A7BB2  ,0,-1,-1
911037081,0,0,0.1,-33.020665,-71.61773167,339.2,332,1330606144,9233331,HIRENE              ,70,226,36,162,64,18,18,0,null,A7BB2  ,0,-1,-1
911037081,0,0,0.1,-33.020635,-71.61772667,339.2,333,1330606185,9233331,HIRENE              ,70,226,36,162,64,18,18,0,null,A7BB2  ,0,-1,-1
911037081,0,0,0.1,-33.020625,-71.61772667,339.2,332,1330606245,9233331,HIRENE              ,70,226,36,162,64,18,18,0,null,A7BB2  ,0,-1,-1
911037081,0,0,0.1,-33.02064667,-71.61772333,283.7,328,1330605763,9233331,HIRENE              ,70,226,36,162,64,18,18,0,null,A7BB2  ,0,-1,-1
911037081,0,0,0.1,-33.02067667,-71.61771667,292.8,329,1330605825,9233331,HIRENE              ,70,226,36,162,64,18,18,0,null,A7BB2  ,0,-1,-1
911037081,0,0,0,-33.02070667,-71.61771333,292.8,329,1330605843,9233331,HIRENE              ,70,226,36,162,64,18,18,0,null,A7BB2  ,0,-1,-1
911037081,0,0,0.1,-33.02061167,-71.61770667,17,332,1330606269,9233331,HIRENE              ,70,226,36,162,64,18,18,0,null,A7BB2  ,0,-1,-1
911037081,0,0,0.1,-33.020635,-71.617685,243.4,327,1330605344,9233331,HIRENE              ,70,226,36,162,64,18,18,0,null,A7BB2  ,0,-1,-1
911037081,0,0,0.1,-33.02066167,-71.61767833,243.4,327,1330605305,9233331,HIRENE              ,70,226,36,162,64,18,18,0,null,A7BB2  ,0,-1,-1
911037081,0,0,0.1,-33.02065333,-71.617675,243.4,327,1330605296,9233331,HIRENE              ,70,226,36,162,64,18,18,0,null,A7BB2  ,0,-1,-1
911037081,0,0,0.1,-33.020575,-71.61767167,17,332,1330606308,9233331,HIRENE              ,70,226,36,162,64,18,18,0,null,A7BB2  ,0,-1,-1
911037081,0,0,0.1,-33.02057167,-71.61766333,27.3,332,1330606326,9233331,HIRENE              ,70,226,36,162,64,18,18,0,null,A7BB2  ,0,-1,-1
911037081,0,0,0.1,-33.02057333,-71.61765333,23.6,332,1330606343,9233331,HIRENE              ,70,226,36,162,64,18,18,0,null,A7BB2  ,0,-1,-1
911037081,0,0,0.1,-33.020575,-71.61764833,25.1,331,1330606386,9233331,HIRENE              ,70,226,36,162,64,18,18,0,null,A7BB2  ,0,-1,-1
911037081,0,0,0.1,-33.02062,-71.61763167,239,324,1330605196,9233331,HIRENE              ,70,226,36,162,64,18,18,0,null,A7BB2  ,0,-1,-1
911037081,0,0,0.2,-33.02061,-71.617625,239.6,323,1330605159,9233331,HIRENE              ,70,226,36,162,64,18,18,0,null,A7BB2  ,0,-1,-1
911037081,0,0,0.1,-33.020605,-71.617595,224.8,323,1330605134,9233331,HIRENE              ,70,226,36,162,64,18,18,0,null,A7BB2  ,0,-1,-1
911037081,0,0,0.1,-33.02060167,-71.61759,224.8,322,1330605125,9233331,HIRENE              ,70,226,36,162,64,18,18,0,null,A7BB2  ,0,-1,-1
911037081,0,0,0.1,-33.0206,-71.61758833,224.8,322,1330605120,9233331,HIRENE              ,70,226,36,162,64,18,18,0,null,A7BB2  ,0,-1,-1
911037081,0,0,0.2,-33.02059167,-71.61758167,228.2,321,1330605089,9233331,HIRENE              ,70,226,36,162,64,18,18,0,null,A7BB2  ,0,-1,-1
911037081,0,0,0.1,-33.02059833,-71.61758167,224.8,322,1330605106,9233331,HIRENE              ,70,226,36,162,64,18,18,0,null,A7BB2  ,0,-1,-1
911037081,0,0,0.1,-33.02059,-71.61757833,227.6,322,1330605098,9233331,HIRENE              ,70,226,36,162,64,18,18,0,null,A7BB2  ,0,-1,-1
911037081,0,0,0.2,-33.02058667,-71.61755333,228.1,320,1330605027,9233331,HIRENE              ,70,226,36,162,64,18,18,0,null,A7BB2  ,0,-1,-1
911037081,0,0,0.1,-33.02059833,-71.61754333,231.6,320,1330605047,9233331,HIRENE              ,70,226,36,162,64,18,18,0,null,A7BB2  ,0,-1,-1
911037081,0,0,0.1,-33.02058333,-71.61754167,230.5,319,1330604987,9233331,HIRENE              ,70,226,36,162,64,18,18,0,null,A7BB2  ,0,-1,-1
911037081,0,0,0.1,-33.02046667,-71.61752333,31.1,324,1330606645,9233331,HIRENE              ,70,226,36,162,64,18,18,0,null,A7BB2  ,0,-1,-1
911037081,0,0,0.2,-33.02054833,-71.61751167,236.4,318,1330604943,9233331,HIRENE              ,70,226,36,162,64,18,18,0,null,A7BB2  ,0,-1,-1
911037081,0,0,0.1,-33.02040667,-71.61749833,80.5,318,1330606863,9233331,HIRENE              ,70,226,36,162,64,18,18,0,null,A7BB2  ,0,-1,-1
911037081,0,0,0.1,-33.02046833,-71.61749667,49.2,322,1330606685,9233331,HIRENE              ,70,226,36,162,64,18,18,0,null,A7BB2  ,0,-1,-1
911037081,0,0,0.1,-33.02053333,-71.61748333,236.5,317,1330604927,9233331,HIRENE              ,70,226,36,162,64,18,18,0,null,A7BB2  ,0,-1,-1
911037081,0,0,0.1,-33.020555,-71.61748167,238.6,317,1330604904,9233331,HIRENE              ,70,226,36,162,64,18,18,0,null,A7BB2  ,0,-1,-1
911037081,0,0,0.1,-33.02056333,-71.61748,228.5,317,1330604885,9233331,HIRENE              ,70,226,36,162,64,18,18,0,null,A7BB2  ,0,-1,-1
911037081,0,0,0.1,-33.02042333,-71.61748,64.8,321,1330606744,9233331,HIRENE              ,70,226,36,162,64,18,18,0,null,A7BB2  ,0,-1,-1
911037081,0,0,0.1,-33.02032167,-71.61746333,90.6,314,1330607043,9233331,HIRENE              ,70,226,36,162,64,18,18,0,null,A7BB2  ,0,-1,-1
911037081,0,0,0.1,-33.02053333,-71.61745667,224.6,316,1330604825,9233331,HIRENE              ,70,226,36,162,64,18,18,0,null,A7BB2  ,0,-1,-1
911037081,0,0,0.1,-33.02051833,-71.617455,224.6,316,1330604805,9233331,HIRENE              ,70,226,36,162,64,18,18,0,null,A7BB2  ,0,-1,-1
911037081,0,0,0.1,-33.02046167,-71.617455,49.2,322,1330606706,9233331,HIRENE              ,70,226,36,162,64,18,18,0,null,A7BB2  ,0,-1,-1
911037081,0,0,0.1,-33.020505,-71.61743333,220,315,1330604728,9233331,HIRENE              ,70,226,36,162,64,18,18,0,null,A7BB2  ,0,-1,-1
911037081,0,0,0.1,-33.02050833,-71.61743167,220,315,1330604764,9233331,HIRENE              ,70,226,36,162,64,18,18,0,null,A7BB2  ,0,-1,-1
911037081,0,0,0.1,-33.02040167,-71.61742667,89.1,317,1330606907,9233331,HIRENE              ,70,226,36,162,64,18,18,0,null,A7BB2  ,0,-1,-1
911037081,0,0,0.1,-33.02037833,-71.61742,90.6,315,1330606985,9233331,HIRENE              ,70,226,36,162,64,18,18,0,null,A7BB2  ,0,-1,-1
911037081,0,0,0.1,-33.02046167,-71.61741333,227.4,314,1330604624,9233331,HIRENE              ,70,226,36,162,64,18,18,0,null,A7BB2  ,0,-1,-1
911037081,0,0,0.2,-33.02040333,-71.61740667,90.6,316,1330606947,9233331,HIRENE              ,70,226,36,162,64,18,18,0,null,A7BB2  ,0,-1,-1
725000794,1,0,3.8,-33.03317667,-71.61196,28.5,30,1330609908,9287819,DON PANCHO          ,84,80,17,69,11,8,9,40,QUINTERO            ,CBDH   ,0,-1,-1
725000794,1,0,0.4,-33.03424833,-71.611225,231.3,217,1330609532,9287819,DON PANCHO          ,84,80,17,69,11,8,9,40,QUINTERO            ,CBDH   ,0,-1,-1
725000794,1,0,4.7,-33.03194667,-71.61108167,30.3,29,1330609980,9287819,DON PANCHO          ,84,80,17,69,11,8,9,40,QUINTERO            ,CBDH   ,0,-1,-1
725000794,1,0,0.1,-33.03454333,-71.61101833,233.8,341,1330608092,9287819,DON PANCHO          ,84,80,17,69,11,8,9,40,QUINTERO            ,CBDH   ,0,-1,-1
725000794,1,0,0.1,-33.03455,-71.610875,164.8,326,1330603588,9287819,DON PANCHO          ,84,80,17,69,11,8,9,40,QUINTERO            ,CBDH   ,0,-1,-1
725000794,1,0,0.3,-33.03456333,-71.61084833,146,327,1330603407,9287819,DON PANCHO          ,84,80,17,69,11,8,9,40,QUINTERO            ,CBDH   ,0,-1,-1
725000794,1,0,4.9,-33.03155667,-71.61077833,30.2,29,1330610000,9287819,DON PANCHO          ,84,80,17,69,11,8,9,40,QUINTERO            ,CBDH   ,0,-1,-1
725000794,1,0,5.2,-33.03016167,-71.60978833,31.1,29,1330610066,9287819,DON PANCHO          ,84,80,17,69,11,8,9,40,QUINTERO            ,CBDH   ,0,-1,-1
725000794,1,0,5.6,-33.026505,-71.60734167,31.3,28,1330610228,9287819,DON PANCHO          ,84,80,17,69,11,8,9,40,QUINTERO            ,CBDH   ,0,-1,-1
725000794,1,742.8590382,5.6,-33.024295,-71.60587667,32.2,27,1330610326,9287819,DON PANCHO          ,84,80,17,69,11,8,9,40,QUINTERO            ,CBDH   ,0,-1,-1
725000794,1,0,5.5,-33.02292833,-71.605065,25.4,25,1330610386,9287819,DON PANCHO          ,84,80,17,69,11,8,9,40,QUINTERO            ,CBDH   ,0,-1,-1
725012200,1,0,0,-33.03467833,-71.605615,65.6,327,1330606853,7927520,DONA CARMELA        ,81,78,12,57,21,6,6,50,VALPARAISO          ,CBDC   ,0,-1,-1
725012200,1,0,0.1,-33.03465833,-71.60558333,328.5,322,1330607035,7927520,DONA CARMELA        ,81,78,12,57,21,6,6,50,VALPARAISO          ,CBDC   ,0,-1,-1
725012200,1,0,0,-33.03467833,-71.605615,65.6,327,1330606853,7927520,DONA CARMELA        ,81,78,12,57,21,6,6,50,VALPARAISO          ,CBDC   ,0,-1,-1
725012200,1,0,0.1,-33.03465833,-71.60558333,328.5,322,1330607035,7927520,DONA CARMELA        ,81,78,12,57,21,6,6,50,VALPARAISO          ,CBDC   ,0,-1,-1
725000630,1,742.8590382,0,-33.02533833,-71.60032167,0,330,1330604957,7382653,PACSA 2,83,83,13,0,83,0,13,44,VALPARAISO,CBPC,0,-1,-1
725000630,1,0,0,-33.02533833,-71.60032167,0,330,1330604993,7382653,PACSA 2,83,83,13,0,83,0,13,44,VALPARAISO,CBPC,0,-1,-1
725000630,1,0,0,-33.02533833,-71.60032167,0,323,1330606434,7382653,PACSA 2,83,83,13,0,83,0,13,44,VALPARAISO,CBPC,0,-1,-1
725000630,1,0,0,-33.02533833,-71.60032167,0,282,1330609670,7382653,PACSA 2,83,83,13,0,83,0,13,44,VALPARAISO,CBPC,0,-1,-1
725000630,1,0,0,-33.02532833,-71.60019333,0,329,1330604763,7382653,PACSA 2,83,83,13,0,83,0,13,44,VALPARAISO,CBPC,0,-1,-1
725000630,1,0,0,-33.02518667,-71.600095,0,308,1330603301,7382653,PACSA 2,83,83,13,0,83,0,13,44,VALPARAISO,CBPC,0,-1,-1
725000630,1,720.0032105,0,-33.02518667,-71.600095,0,309,1330603341,7382653,PACSA 2,83,83,13,0,83,0,13,44,VALPARAISO,CBPC,0,-1,-1
725000630,1,0,0,-33.02518667,-71.600095,0,315,1330603731,7382653,PACSA 2,83,83,13,0,83,0,13,44,VALPARAISO,CBPC,0,-1,-1
725011900,1,0,0,-33.02248333,-71.59753333,156.5,325,1330604681,8708957,B/F UNIONSUR        ,30,105,18,29,76,13,5,50,VALPARAISO          ,CBUS   ,0,-1,-1
725011900,1,0,0,-33.02248333,-71.59753333,156.5,325,1330604681,8708957,B/F UNIONSUR        ,30,105,18,29,76,13,5,50,VALPARAISO          ,CBUS   ,0,-1,-1
311024900,1,0,0,-32.99856667,-71.58475,51,269,1330603983,9493688,MYSTIC STRIKER      ,70,190,32,154,36,23,9,95,VALPARAISO          ,C6XX5  ,0,-1,-1
311024900,1,2679.533307,0.1,-32.99866667,-71.58471667,305,273,1330603619,9493688,MYSTIC STRIKER      ,70,190,32,154,36,23,9,95,VALPARAISO          ,C6XX5  ,0,-1,-1
311024900,1,2767.742517,0.1,-32.99853333,-71.58465,71,266,1330604160,9493688,MYSTIC STRIKER      ,70,190,32,154,36,23,9,95,VALPARAISO          ,C6XX5  ,0,-1,-1
311024900,1,2723.459351,0,-32.99861667,-71.58465,186,269,1330606861,9493688,MYSTIC STRIKER      ,70,190,32,154,36,23,9,95,VALPARAISO          ,C6XX5  ,0,-1,-1
311024900,1,0,0,-32.99846667,-71.5846,140,266,1330605961,9493688,MYSTIC STRIKER      ,70,190,32,154,36,23,9,95,VALPARAISO          ,C6XX5  ,0,-1,-1
